PP_3251_2,PP_3265_1,PP_3265_2,PP_3265_3,PP_6014_1,PP_6014_2,PP_6015_1,PP_6036_1,PP_6036_2,PP_6038_1,PP_6038_2,PP_6127_1
790.248859,627.9531303,627.9531303,627.9531303,899.1718914,899.1718914,977.6836327,975.0177029,975.0177029,862.0668297,862.0668297,727.349019
792.3769977,628.2651309,628.2651309,628.2651309,901.5933597,901.5933597,980.3165329,975.5021437,975.5021437,862.4951504,862.4951504,727.7104047
792.3769977,628.889132,628.889132,628.889132,901.5933597,901.5933597,980.3165329,976.4710251,976.4710251,863.3517918,863.3517918,728.4331762
744.3756458,628.4731312,628.4731312,628.4731312,846.9757971,846.9757971,920.9300046,975.825104,975.825104,862.7806975,862.7806975,727.9513285
746.0308648,628.6811316,628.6811316,628.6811316,848.8591614,848.8591614,922.9778159,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
790.248859,628.4731312,628.4731312,628.4731312,899.1718914,899.1718914,977.6836327,975.825104,975.825104,862.7806975,862.7806975,727.9513285
792.3769977,628.4731312,628.4731312,628.4731312,901.5933597,901.5933597,980.3165329,975.825104,975.825104,862.7806975,862.7806975,727.9513285
792.1405379,627.7451299,627.7451299,627.7451299,901.3243076,901.3243076,980.0239885,974.6947424,974.6947424,861.7812825,861.7812825,727.1080951
792.3769977,628.1611307,628.1611307,628.1611307,901.5933597,901.5933597,980.3165329,975.3406634,975.3406634,862.3523768,862.3523768,727.5899428
791.6676182,627.8491301,627.8491301,627.8491301,900.7862036,900.7862036,979.4388995,974.8562226,974.8562226,861.9240561,861.9240561,727.2285571
791.904078,628.1611307,628.1611307,628.1611307,901.0552556,901.0552556,979.731444,975.3406634,975.3406634,862.3523768,862.3523768,727.5899428
798.5249542,628.3691311,628.3691311,628.3691311,908.5887125,908.5887125,987.9226892,975.6636238,975.6636238,862.637924,862.637924,727.8308666
798.997874,629.2011325,629.2011325,629.2011325,909.1268166,909.1268166,988.5077782,976.9554658,976.9554658,863.7801126,863.7801126,728.7945619
802.5447718,628.4731312,628.4731312,628.4731312,913.162597,913.162597,992.8959453,975.825104,975.825104,862.7806975,862.7806975,727.9513285
802.7812317,629.7211335,629.7211335,629.7211335,913.4316491,913.4316491,993.1884898,977.762867,977.762867,864.4939804,864.4939804,729.3968715
804.9093704,628.9931322,628.9931322,628.9931322,915.8531174,915.8531174,995.82139,976.6325053,976.6325053,863.4945654,863.4945654,728.5536381
808.9291881,629.3051327,629.3051327,629.3051327,920.4270019,920.4270019,1000.794646,977.1169461,977.1169461,863.9228861,863.9228861,728.9150238
811.5302466,629.3051327,629.3051327,629.3051327,923.3865743,923.3865743,1004.012635,977.1169461,977.1169461,863.9228861,863.9228861,728.9150238
813.8948452,629.5131331,629.5131331,629.5131331,926.0770946,926.0770946,1006.93808,977.4399066,977.4399066,864.2084333,864.2084333,729.1559476
817.4417431,629.4091329,629.4091329,629.4091329,930.1128751,930.1128751,1011.326247,977.2784263,977.2784263,864.0656597,864.0656597,729.0354857
820.2792615,629.8251337,629.8251337,629.8251337,933.3414994,933.3414994,1014.836781,977.9243472,977.9243472,864.636754,864.636754,729.5173334
822.6438602,629.8251337,629.8251337,629.8251337,936.0320198,936.0320198,1017.762226,977.9243472,977.9243472,864.636754,864.636754,729.5173334
825.4813785,629.6171333,629.6171333,629.6171333,939.2606442,939.2606442,1021.272759,977.6013867,977.6013867,864.3512068,864.3512068,729.2764095
828.5553566,630.1371342,630.1371342,630.1371342,942.7583206,942.7583206,1025.075837,978.408788,978.408788,865.0650747,865.0650747,729.8787191
831.6293349,630.033134,630.033134,630.033134,946.255997,946.255997,1028.878916,978.2473077,978.2473077,864.9223011,864.9223011,729.7582572
833.048094,630.033134,630.033134,630.033134,947.8703092,947.8703092,1030.634182,978.2473077,978.2473077,864.9223011,864.9223011,729.7582572
835.8856124,630.2411344,630.2411344,630.2411344,951.0989336,951.0989336,1034.144716,978.5702682,978.5702682,865.2078483,865.2078483,729.999181
838.7231307,629.7211335,629.7211335,629.7211335,954.327558,954.327558,1037.65525,977.762867,977.762867,864.4939804,864.4939804,729.3968715
840.3783498,628.9931322,628.9931322,628.9931322,956.2109222,956.2109222,1039.703061,976.6325053,976.6325053,863.4945654,863.4945654,728.5536381
844.1617076,629.3051327,629.3051327,629.3051327,960.5157547,960.5157547,1044.383773,977.1169461,977.1169461,863.9228861,863.9228861,728.9150238
846.2898464,628.9931322,628.9931322,628.9931322,962.937223,962.937223,1047.016673,976.6325053,976.6325053,863.4945654,863.4945654,728.5536381
847.9450653,628.1611307,628.1611307,628.1611307,964.8205872,964.8205872,1049.064484,975.3406634,975.3406634,862.3523768,862.3523768,727.5899428
849.6002844,628.0571305,628.0571305,628.0571305,966.7039514,966.7039514,1051.112296,975.1791831,975.1791831,862.2096033,862.2096033,727.4694809
851.964883,628.0571305,628.0571305,628.0571305,969.3944718,969.3944718,1054.03774,975.1791831,975.1791831,862.2096033,862.2096033,727.4694809
851.4919633,628.4731312,628.4731312,628.4731312,968.8563677,968.8563677,1053.452651,975.825104,975.825104,862.7806975,862.7806975,727.9513285
854.0930218,628.2651309,628.2651309,628.2651309,971.81594,971.81594,1056.670641,975.5021437,975.5021437,862.4951504,862.4951504,727.7104047
855.0388613,628.0571305,628.0571305,628.0571305,972.8921482,972.8921482,1057.840819,975.1791831,975.1791831,862.2096033,862.2096033,727.4694809
855.9847007,628.5771314,628.5771314,628.5771314,973.9683563,973.9683563,1059.010996,975.9865843,975.9865843,862.9234711,862.9234711,728.0717904
855.9847007,628.4731312,628.4731312,628.4731312,973.9683563,973.9683563,1059.010996,975.825104,975.825104,862.7806975,862.7806975,727.9513285
855.511781,628.4731312,628.4731312,628.4731312,973.4302522,973.4302522,1058.425908,975.825104,975.825104,862.7806975,862.7806975,727.9513285
855.7482408,628.0571305,628.0571305,628.0571305,973.6993043,973.6993043,1058.718452,975.1791831,975.1791831,862.2096033,862.2096033,727.4694809
857.167,628.5771314,628.5771314,628.5771314,975.3136165,975.3136165,1060.473719,975.9865843,975.9865843,862.9234711,862.9234711,728.0717904
858.3492993,628.0571305,628.0571305,628.0571305,976.6588766,976.6588766,1061.936441,975.1791831,975.1791831,862.2096033,862.2096033,727.4694809
856.9305402,628.4731312,628.4731312,628.4731312,975.0445644,975.0445644,1060.181174,975.825104,975.825104,862.7806975,862.7806975,727.9513285
859.0586789,628.889132,628.889132,628.889132,977.4660327,977.4660327,1062.814075,976.4710251,976.4710251,863.3517918,863.3517918,728.4331762
859.5315986,628.4731312,628.4731312,628.4731312,978.0041368,978.0041368,1063.399164,975.825104,975.825104,862.7806975,862.7806975,727.9513285
859.5315986,628.889132,628.889132,628.889132,978.0041368,978.0041368,1063.399164,976.4710251,976.4710251,863.3517918,863.3517918,728.4331762
860.0045183,628.889132,628.889132,628.889132,978.5422408,978.5422408,1063.984253,976.4710251,976.4710251,863.3517918,863.3517918,728.4331762
860.0045183,628.9931322,628.9931322,628.9931322,978.5422408,978.5422408,1063.984253,976.6325053,976.6325053,863.4945654,863.4945654,728.5536381
859.5315986,629.4091329,629.4091329,629.4091329,978.0041368,978.0041368,1063.399164,977.2784263,977.2784263,864.0656597,864.0656597,729.0354857
859.7680585,629.6171333,629.6171333,629.6171333,978.2731888,978.2731888,1063.691708,977.6013867,977.6013867,864.3512068,864.3512068,729.2764095
858.5857591,629.5131331,629.5131331,629.5131331,976.9279287,976.9279287,1062.228986,977.4399066,977.4399066,864.2084333,864.2084333,729.1559476
858.1128394,628.9931322,628.9931322,628.9931322,976.3898246,976.3898246,1061.643897,976.6325053,976.6325053,863.4945654,863.4945654,728.5536381
856.4576204,628.7851318,628.7851318,628.7851318,974.5064604,974.5064604,1059.596085,976.3095448,976.3095448,863.2090183,863.2090183,728.3127143
856.9305402,627.5371296,627.5371296,627.5371296,975.0445644,975.0445644,1060.181174,974.3717819,974.3717819,861.4957354,861.4957354,726.8671713
855.511781,627.7451299,627.7451299,627.7451299,973.4302522,973.4302522,1058.425908,974.6947424,974.6947424,861.7812825,861.7812825,727.1080951
854.3294816,627.4331294,627.4331294,627.4331294,972.0849921,972.0849921,1056.963185,974.2103016,974.2103016,861.3529618,861.3529618,726.7467094
854.3294816,627.225129,627.225129,627.225129,972.0849921,972.0849921,1056.963185,973.8873411,973.8873411,861.0674147,861.0674147,726.5057856
853.3836422,626.2891273,626.2891273,626.2891273,971.0087839,971.0087839,1055.793007,972.434019,972.434019,859.7824525,859.7824525,725.4216284
852.6742626,626.2891273,626.2891273,626.2891273,970.2016279,970.2016279,1054.915374,972.434019,972.434019,859.7824525,859.7824525,725.4216284
852.9107225,627.225129,627.225129,627.225129,970.4706799,970.4706799,1055.207918,973.8873411,973.8873411,861.0674147,861.0674147,726.5057856
852.4378027,626.8091282,626.8091282,626.8091282,969.9325758,969.9325758,1054.622829,973.2414202,973.2414202,860.4963204,860.4963204,726.0239379
852.2013428,626.8091282,626.8091282,626.8091282,969.6635238,969.6635238,1054.330285,973.2414202,973.2414202,860.4963204,860.4963204,726.0239379
848.8909048,626.6011279,626.6011279,626.6011279,965.8967953,965.8967953,1050.234662,972.9184597,972.9184597,860.2107732,860.2107732,725.7830141
851.7284231,627.225129,627.225129,627.225129,969.1254197,969.1254197,1053.745196,973.8873411,973.8873411,861.0674147,861.0674147,726.5057856
822.6438602,626.8091282,626.8091282,626.8091282,936.0320198,936.0320198,1017.762226,973.2414202,973.2414202,860.4963204,860.4963204,726.0239379
821.4615608,627.4331294,627.4331294,627.4331294,934.6867596,934.6867596,1016.299503,974.2103016,974.2103016,861.3529618,861.3529618,726.7467094
824.0626193,627.6411297,627.6411297,627.6411297,937.646332,937.646332,1019.517492,974.5332621,974.5332621,861.638509,861.638509,726.9876332
825.9542982,627.4331294,627.4331294,627.4331294,939.7987482,939.7987482,1021.857848,974.2103016,974.2103016,861.3529618,861.3529618,726.7467094
828.3188968,628.4731312,628.4731312,628.4731312,942.4892685,942.4892685,1024.783293,975.825104,975.825104,862.7806975,862.7806975,727.9513285
830.2105757,628.5771314,628.5771314,628.5771314,944.6416848,944.6416848,1027.123649,975.9865843,975.9865843,862.9234711,862.9234711,728.0717904
832.8116342,629.2011325,629.2011325,629.2011325,947.6012572,947.6012572,1030.341638,976.9554658,976.9554658,863.7801126,863.7801126,728.7945619
835.4126926,628.9931322,628.9931322,628.9931322,950.5608295,950.5608295,1033.559627,976.6325053,976.6325053,863.4945654,863.4945654,728.5536381
838.250211,629.2011325,629.2011325,629.2011325,953.7894539,953.7894539,1037.070161,976.9554658,976.9554658,863.7801126,863.7801126,728.7945619
840.8512695,629.0971324,629.0971324,629.0971324,956.7490262,956.7490262,1040.28815,976.7939856,976.7939856,863.637339,863.637339,728.6741
843.452328,629.5131331,629.5131331,629.5131331,959.7085986,959.7085986,1043.506139,977.4399066,977.4399066,864.2084333,864.2084333,729.1559476
845.8169266,629.4091329,629.4091329,629.4091329,962.3991189,962.3991189,1046.431584,977.2784263,977.2784263,864.0656597,864.0656597,729.0354857
848.654445,629.4091329,629.4091329,629.4091329,965.6277433,965.6277433,1049.942118,977.2784263,977.2784263,864.0656597,864.0656597,729.0354857
846.0533864,628.7851318,628.7851318,628.7851318,962.668171,962.668171,1046.724129,976.3095448,976.3095448,863.2090183,863.2090183,728.3127143
844.3981675,628.1611307,628.1611307,628.1611307,960.7848067,960.7848067,1044.676317,975.3406634,975.3406634,862.3523768,862.3523768,727.5899428
845.5804667,628.7851318,628.7851318,628.7851318,962.1300669,962.1300669,1046.13904,976.3095448,976.3095448,863.2090183,863.2090183,728.3127143
846.2898464,628.7851318,628.7851318,628.7851318,962.937223,962.937223,1047.016673,976.3095448,976.3095448,863.2090183,863.2090183,728.3127143
847.4721456,628.4731312,628.4731312,628.4731312,964.2824831,964.2824831,1048.479395,975.825104,975.825104,862.7806975,862.7806975,727.9513285
846.9992259,628.2651309,628.2651309,628.2651309,963.7443791,963.7443791,1047.894306,975.5021437,975.5021437,862.4951504,862.4951504,727.7104047
851.2555034,628.7851318,628.7851318,628.7851318,968.5873157,968.5873157,1053.160107,976.3095448,976.3095448,863.2090183,863.2090183,728.3127143
852.6742626,628.7851318,628.7851318,628.7851318,970.2016279,970.2016279,1054.915374,976.3095448,976.3095448,863.2090183,863.2090183,728.3127143
854.0930218,628.5771314,628.5771314,628.5771314,971.81594,971.81594,1056.670641,975.9865843,975.9865843,862.9234711,862.9234711,728.0717904
854.3294816,628.6811316,628.6811316,628.6811316,972.0849921,972.0849921,1056.963185,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
854.5659416,628.2651309,628.2651309,628.2651309,972.3540441,972.3540441,1057.25573,975.5021437,975.5021437,862.4951504,862.4951504,727.7104047
854.3294816,628.9931322,628.9931322,628.9931322,972.0849921,972.0849921,1056.963185,976.6325053,976.6325053,863.4945654,863.4945654,728.5536381
855.0388613,628.889132,628.889132,628.889132,972.8921482,972.8921482,1057.840819,976.4710251,976.4710251,863.3517918,863.3517918,728.4331762
855.2753211,629.2011325,629.2011325,629.2011325,973.1612002,973.1612002,1058.133363,976.9554658,976.9554658,863.7801126,863.7801126,728.7945619
855.9847007,628.9931322,628.9931322,628.9931322,973.9683563,973.9683563,1059.010996,976.6325053,976.6325053,863.4945654,863.4945654,728.5536381
855.2753211,629.7211335,629.7211335,629.7211335,973.1612002,973.1612002,1058.133363,977.762867,977.762867,864.4939804,864.4939804,729.3968715
855.7482408,629.3051327,629.3051327,629.3051327,973.6993043,973.6993043,1058.718452,977.1169461,977.1169461,863.9228861,863.9228861,728.9150238
856.9305402,629.6171333,629.6171333,629.6171333,975.0445644,975.0445644,1060.181174,977.6013867,977.6013867,864.3512068,864.3512068,729.2764095
857.4034599,629.8251337,629.8251337,629.8251337,975.5826685,975.5826685,1060.766263,977.9243472,977.9243472,864.636754,864.636754,729.5173334
857.8763796,630.033134,630.033134,630.033134,976.1207726,976.1207726,1061.351352,978.2473077,978.2473077,864.9223011,864.9223011,729.7582572
856.9305402,629.8251337,629.8251337,629.8251337,975.0445644,975.0445644,1060.181174,977.9243472,977.9243472,864.636754,864.636754,729.5173334
857.167,629.3051327,629.3051327,629.3051327,975.3136165,975.3136165,1060.473719,977.1169461,977.1169461,863.9228861,863.9228861,728.9150238
856.6940802,628.6811316,628.6811316,628.6811316,974.7755124,974.7755124,1059.88863,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
856.2211605,629.4091329,629.4091329,629.4091329,974.2374083,974.2374083,1059.303541,977.2784263,977.2784263,864.0656597,864.0656597,729.0354857
857.4034599,628.3691311,628.3691311,628.3691311,975.5826685,975.5826685,1060.766263,975.6636238,975.6636238,862.637924,862.637924,727.8308666
856.6940802,628.5771314,628.5771314,628.5771314,974.7755124,974.7755124,1059.88863,975.9865843,975.9865843,862.9234711,862.9234711,728.0717904
855.511781,628.6811316,628.6811316,628.6811316,973.4302522,973.4302522,1058.425908,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
855.2753211,627.3291292,627.3291292,627.3291292,973.1612002,973.1612002,1058.133363,974.0488214,974.0488214,861.2101883,861.2101883,726.6262475
854.3294816,628.6811316,628.6811316,628.6811316,972.0849921,972.0849921,1056.963185,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
854.5659416,628.7851318,628.7851318,628.7851318,972.3540441,972.3540441,1057.25573,976.3095448,976.3095448,863.2090183,863.2090183,728.3127143
855.0388613,628.889132,628.889132,628.889132,972.8921482,972.8921482,1057.840819,976.4710251,976.4710251,863.3517918,863.3517918,728.4331762
855.0388613,629.4091329,629.4091329,629.4091329,972.8921482,972.8921482,1057.840819,977.2784263,977.2784263,864.0656597,864.0656597,729.0354857
854.8024014,628.7851318,628.7851318,628.7851318,972.6230961,972.6230961,1057.548274,976.3095448,976.3095448,863.2090183,863.2090183,728.3127143
855.7482408,629.3051327,629.3051327,629.3051327,973.6993043,973.6993043,1058.718452,977.1169461,977.1169461,863.9228861,863.9228861,728.9150238
855.2753211,627.7451299,627.7451299,627.7451299,973.1612002,973.1612002,1058.133363,974.6947424,974.6947424,861.7812825,861.7812825,727.1080951
856.4576204,629.0971324,629.0971324,629.0971324,974.5064604,974.5064604,1059.596085,976.7939856,976.7939856,863.637339,863.637339,728.6741
855.9847007,628.9931322,628.9931322,628.9931322,973.9683563,973.9683563,1059.010996,976.6325053,976.6325053,863.4945654,863.4945654,728.5536381
856.2211605,629.0971324,629.0971324,629.0971324,974.2374083,974.2374083,1059.303541,976.7939856,976.7939856,863.637339,863.637339,728.6741
856.2211605,628.6811316,628.6811316,628.6811316,974.2374083,974.2374083,1059.303541,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
856.6940802,629.3051327,629.3051327,629.3051327,974.7755124,974.7755124,1059.88863,977.1169461,977.1169461,863.9228861,863.9228861,728.9150238
857.167,629.2011325,629.2011325,629.2011325,975.3136165,975.3136165,1060.473719,976.9554658,976.9554658,863.7801126,863.7801126,728.7945619
857.4034599,629.3051327,629.3051327,629.3051327,975.5826685,975.5826685,1060.766263,977.1169461,977.1169461,863.9228861,863.9228861,728.9150238
857.4034599,629.4091329,629.4091329,629.4091329,975.5826685,975.5826685,1060.766263,977.2784263,977.2784263,864.0656597,864.0656597,729.0354857
858.1128394,629.5131331,629.5131331,629.5131331,976.3898246,976.3898246,1061.643897,977.4399066,977.4399066,864.2084333,864.2084333,729.1559476
857.6399197,629.0971324,629.0971324,629.0971324,975.8517205,975.8517205,1061.058808,976.7939856,976.7939856,863.637339,863.637339,728.6741
846.7627661,629.2011325,629.2011325,629.2011325,963.475327,963.475327,1047.601762,976.9554658,976.9554658,863.7801126,863.7801126,728.7945619
867.571234,628.889132,628.889132,628.889132,987.1519059,987.1519059,1073.345676,976.4710251,976.4710251,863.3517918,863.3517918,728.4331762
858.3492993,628.6811316,628.6811316,628.6811316,976.6588766,976.6588766,1061.936441,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
856.9305402,628.9931322,628.9931322,628.9931322,975.0445644,975.0445644,1060.181174,976.6325053,976.6325053,863.4945654,863.4945654,728.5536381
856.2211605,628.5771314,628.5771314,628.5771314,974.2374083,974.2374083,1059.303541,975.9865843,975.9865843,862.9234711,862.9234711,728.0717904
854.8024014,628.4731312,628.4731312,628.4731312,972.6230961,972.6230961,1057.548274,975.825104,975.825104,862.7806975,862.7806975,727.9513285
855.511781,628.889132,628.889132,628.889132,973.4302522,973.4302522,1058.425908,976.4710251,976.4710251,863.3517918,863.3517918,728.4331762
855.511781,628.2651309,628.2651309,628.2651309,973.4302522,973.4302522,1058.425908,975.5021437,975.5021437,862.4951504,862.4951504,727.7104047
854.3294816,628.4731312,628.4731312,628.4731312,972.0849921,972.0849921,1056.963185,975.825104,975.825104,862.7806975,862.7806975,727.9513285
854.5659416,628.3691311,628.3691311,628.3691311,972.3540441,972.3540441,1057.25573,975.6636238,975.6636238,862.637924,862.637924,727.8308666
855.2753211,628.6811316,628.6811316,628.6811316,973.1612002,973.1612002,1058.133363,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
853.8565619,629.2011325,629.2011325,629.2011325,971.546888,971.546888,1056.378096,976.9554658,976.9554658,863.7801126,863.7801126,728.7945619
854.5659416,628.2651309,628.2651309,628.2651309,972.3540441,972.3540441,1057.25573,975.5021437,975.5021437,862.4951504,862.4951504,727.7104047
854.0930218,628.5771314,628.5771314,628.5771314,971.81594,971.81594,1056.670641,975.9865843,975.9865843,862.9234711,862.9234711,728.0717904
854.5659416,628.3691311,628.3691311,628.3691311,972.3540441,972.3540441,1057.25573,975.6636238,975.6636238,862.637924,862.637924,727.8308666
855.0388613,628.889132,628.889132,628.889132,972.8921482,972.8921482,1057.840819,976.4710251,976.4710251,863.3517918,863.3517918,728.4331762
855.511781,628.4731312,628.4731312,628.4731312,973.4302522,973.4302522,1058.425908,975.825104,975.825104,862.7806975,862.7806975,727.9513285
855.0388613,629.2011325,629.2011325,629.2011325,972.8921482,972.8921482,1057.840819,976.9554658,976.9554658,863.7801126,863.7801126,728.7945619
855.7482408,629.3051327,629.3051327,629.3051327,973.6993043,973.6993043,1058.718452,977.1169461,977.1169461,863.9228861,863.9228861,728.9150238
856.9305402,628.889132,628.889132,628.889132,975.0445644,975.0445644,1060.181174,976.4710251,976.4710251,863.3517918,863.3517918,728.4331762
856.4576204,628.9931322,628.9931322,628.9931322,974.5064604,974.5064604,1059.596085,976.6325053,976.6325053,863.4945654,863.4945654,728.5536381
856.6940802,628.6811316,628.6811316,628.6811316,974.7755124,974.7755124,1059.88863,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
857.4034599,629.2011325,629.2011325,629.2011325,975.5826685,975.5826685,1060.766263,976.9554658,976.9554658,863.7801126,863.7801126,728.7945619
857.8763796,628.4731312,628.4731312,628.4731312,976.1207726,976.1207726,1061.351352,975.825104,975.825104,862.7806975,862.7806975,727.9513285
856.6940802,628.6811316,628.6811316,628.6811316,974.7755124,974.7755124,1059.88863,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
857.167,628.7851318,628.7851318,628.7851318,975.3136165,975.3136165,1060.473719,976.3095448,976.3095448,863.2090183,863.2090183,728.3127143
857.167,628.1611307,628.1611307,628.1611307,975.3136165,975.3136165,1060.473719,975.3406634,975.3406634,862.3523768,862.3523768,727.5899428
856.6940802,628.4731312,628.4731312,628.4731312,974.7755124,974.7755124,1059.88863,975.825104,975.825104,862.7806975,862.7806975,727.9513285
856.6940802,627.8491301,627.8491301,627.8491301,974.7755124,974.7755124,1059.88863,974.8562226,974.8562226,861.9240561,861.9240561,727.2285571
855.7482408,628.2651309,628.2651309,628.2651309,973.6993043,973.6993043,1058.718452,975.5021437,975.5021437,862.4951504,862.4951504,727.7104047
854.0930218,628.3691311,628.3691311,628.3691311,971.81594,971.81594,1056.670641,975.6636238,975.6636238,862.637924,862.637924,727.8308666
855.511781,628.0571305,628.0571305,628.0571305,973.4302522,973.4302522,1058.425908,975.1791831,975.1791831,862.2096033,862.2096033,727.4694809
855.511781,628.2651309,628.2651309,628.2651309,973.4302522,973.4302522,1058.425908,975.5021437,975.5021437,862.4951504,862.4951504,727.7104047
855.511781,628.3691311,628.3691311,628.3691311,973.4302522,973.4302522,1058.425908,975.6636238,975.6636238,862.637924,862.637924,727.8308666
855.2753211,628.1611307,628.1611307,628.1611307,973.1612002,973.1612002,1058.133363,975.3406634,975.3406634,862.3523768,862.3523768,727.5899428
855.2753211,628.5771314,628.5771314,628.5771314,973.1612002,973.1612002,1058.133363,975.9865843,975.9865843,862.9234711,862.9234711,728.0717904
855.2753211,628.0571305,628.0571305,628.0571305,973.1612002,973.1612002,1058.133363,975.1791831,975.1791831,862.2096033,862.2096033,727.4694809
855.9847007,628.3691311,628.3691311,628.3691311,973.9683563,973.9683563,1059.010996,975.6636238,975.6636238,862.637924,862.637924,727.8308666
855.511781,629.0971324,629.0971324,629.0971324,973.4302522,973.4302522,1058.425908,976.7939856,976.7939856,863.637339,863.637339,728.6741
856.2211605,628.6811316,628.6811316,628.6811316,974.2374083,974.2374083,1059.303541,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
856.6940802,629.3051327,629.3051327,629.3051327,974.7755124,974.7755124,1059.88863,977.1169461,977.1169461,863.9228861,863.9228861,728.9150238
855.9847007,628.889132,628.889132,628.889132,973.9683563,973.9683563,1059.010996,976.4710251,976.4710251,863.3517918,863.3517918,728.4331762
857.4034599,629.2011325,629.2011325,629.2011325,975.5826685,975.5826685,1060.766263,976.9554658,976.9554658,863.7801126,863.7801126,728.7945619
857.167,629.0971324,629.0971324,629.0971324,975.3136165,975.3136165,1060.473719,976.7939856,976.7939856,863.637339,863.637339,728.6741
857.6399197,629.2011325,629.2011325,629.2011325,975.8517205,975.8517205,1061.058808,976.9554658,976.9554658,863.7801126,863.7801126,728.7945619
858.5857591,629.2011325,629.2011325,629.2011325,976.9279287,976.9279287,1062.228986,976.9554658,976.9554658,863.7801126,863.7801126,728.7945619
858.3492993,629.0971324,629.0971324,629.0971324,976.6588766,976.6588766,1061.936441,976.7939856,976.7939856,863.637339,863.637339,728.6741
857.6399197,629.6171333,629.6171333,629.6171333,975.8517205,975.8517205,1061.058808,977.6013867,977.6013867,864.3512068,864.3512068,729.2764095
858.1128394,628.889132,628.889132,628.889132,976.3898246,976.3898246,1061.643897,976.4710251,976.4710251,863.3517918,863.3517918,728.4331762
857.167,628.6811316,628.6811316,628.6811316,975.3136165,975.3136165,1060.473719,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
856.6940802,628.3691311,628.3691311,628.3691311,974.7755124,974.7755124,1059.88863,975.6636238,975.6636238,862.637924,862.637924,727.8308666
857.167,628.2651309,628.2651309,628.2651309,975.3136165,975.3136165,1060.473719,975.5021437,975.5021437,862.4951504,862.4951504,727.7104047
855.9847007,628.0571305,628.0571305,628.0571305,973.9683563,973.9683563,1059.010996,975.1791831,975.1791831,862.2096033,862.2096033,727.4694809
855.511781,628.2651309,628.2651309,628.2651309,973.4302522,973.4302522,1058.425908,975.5021437,975.5021437,862.4951504,862.4951504,727.7104047
854.8024014,628.3691311,628.3691311,628.3691311,972.6230961,972.6230961,1057.548274,975.6636238,975.6636238,862.637924,862.637924,727.8308666
854.8024014,628.6811316,628.6811316,628.6811316,972.6230961,972.6230961,1057.548274,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
854.5659416,628.1611307,628.1611307,628.1611307,972.3540441,972.3540441,1057.25573,975.3406634,975.3406634,862.3523768,862.3523768,727.5899428
854.0930218,628.2651309,628.2651309,628.2651309,971.81594,971.81594,1056.670641,975.5021437,975.5021437,862.4951504,862.4951504,727.7104047
854.5659416,628.9931322,628.9931322,628.9931322,972.3540441,972.3540441,1057.25573,976.6325053,976.6325053,863.4945654,863.4945654,728.5536381
853.6201021,628.5771314,628.5771314,628.5771314,971.277836,971.277836,1056.085552,975.9865843,975.9865843,862.9234711,862.9234711,728.0717904
852.4378027,628.6811316,628.6811316,628.6811316,969.9325758,969.9325758,1054.622829,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
854.3294816,628.6811316,628.6811316,628.6811316,972.0849921,972.0849921,1056.963185,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
854.3294816,628.0571305,628.0571305,628.0571305,972.0849921,972.0849921,1056.963185,975.1791831,975.1791831,862.2096033,862.2096033,727.4694809
854.5659416,628.9931322,628.9931322,628.9931322,972.3540441,972.3540441,1057.25573,976.6325053,976.6325053,863.4945654,863.4945654,728.5536381
855.2753211,628.9931322,628.9931322,628.9931322,973.1612002,973.1612002,1058.133363,976.6325053,976.6325053,863.4945654,863.4945654,728.5536381
856.2211605,628.6811316,628.6811316,628.6811316,974.2374083,974.2374083,1059.303541,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
855.511781,628.4731312,628.4731312,628.4731312,973.4302522,973.4302522,1058.425908,975.825104,975.825104,862.7806975,862.7806975,727.9513285
856.6940802,629.3051327,629.3051327,629.3051327,974.7755124,974.7755124,1059.88863,977.1169461,977.1169461,863.9228861,863.9228861,728.9150238
854.5659416,629.2011325,629.2011325,629.2011325,972.3540441,972.3540441,1057.25573,976.9554658,976.9554658,863.7801126,863.7801126,728.7945619
857.167,628.6811316,628.6811316,628.6811316,975.3136165,975.3136165,1060.473719,976.1480645,976.1480645,863.0662447,863.0662447,728.1922523
856.9305402,629.9291339,629.9291339,629.9291339,975.0445644,975.0445644,1060.181174,978.0858275,978.0858275,864.7795276,864.7795276,729.6377953
858.1128394,629.0971324,629.0971324,629.0971324,976.3898246,976.3898246,1061.643897,976.7939856,976.7939856,863.637339,863.637339,728.6741
858.1128394,629.2011325,629.2011325,629.2011325,976.3898246,976.3898246,1061.643897,976.9554658,976.9554658,863.7801126,863.7801126,728.7945619
